node_id,temperature,humidity,signal_strength,battery_level,packet_loss_rate,response_time,fault_type
17,22.7,51.72,-77.63,83.78,52.22,508.34,Communication_Loss
5,30.25,59.94,-56.27,83.08,2.46,16.09,Normal
16,27.55,58.53,-75.84,46.38,83.87,401.25,Communication_Loss
2,25.0,57.16,-44.89,55.52,4.57,29.44,Normal
14,52.1,37.95,-81.98,42.64,84.68,730.59,Node_Failure
10,32.93,50.73,-58.66,53.31,0.07,19.94,Normal
2,27.83,46.12,-53.16,83.82,3.71,12.16,Normal
7,27.17,58.81,-84.06,59.71,53.82,526.25,Communication_Loss
3,82.08,3.35,-57.51,91.17,8.34,45.4,Data_Anomaly
1,29.44,48.3,-92.98,93.64,55.97,597.41,Communication_Loss
3,-11.97,91.76,-45.79,71.58,7.7,37.64,Data_Anomaly
9,32.27,58.8,-69.35,5.03,19.72,100.29,Battery_Drain
12,28.25,51.34,-51.3,75.97,4.96,17.01,Normal
2,-9.65,2.12,-50.28,60.08,1.95,43.4,Data_Anomaly
15,32.25,54.86,-65.34,5.33,12.91,139.03,Battery_Drain
12,7.83,77.32,-88.27,15.76,97.96,876.54,Node_Failure
1,7.09,26.54,-87.54,17.73,86.68,707.0,Node_Failure
16,74.8,37.88,-89.16,62.21,91.46,907.44,Node_Failure
15,24.51,42.07,-49.91,51.68,3.23,16.93,Normal
4,31.66,70.08,-49.33,99.28,2.66,20.31,Normal
5,-13.42,3.03,-51.52,65.66,5.47,20.51,Data_Anomaly
7,-0.97,96.52,-52.7,55.25,7.71,31.22,Data_Anomaly
11,24.34,63.68,-55.37,77.51,1.93,15.65,Normal
14,-17.3,93.99,-52.5,64.07,1.59,44.31,Data_Anomaly
3,23.28,41.94,-90.96,88.96,72.41,792.48,Communication_Loss
11,80.21,95.56,-58.72,90.33,1.87,19.93,Data_Anomaly
10,-6.9,94.96,-43.13,61.0,2.3,18.85,Data_Anomaly
7,36.19,52.35,-54.68,4.66,26.1,201.83,Battery_Drain
18,66.19,4.64,-55.73,99.85,6.98,17.18,Data_Anomaly
17,24.07,46.51,-79.51,69.72,71.48,698.99,Communication_Loss
20,53.0,3.6,-80.35,25.38,89.47,509.14,Node_Failure
20,24.28,56.89,-53.52,80.18,0.07,25.8,Normal
18,29.87,43.05,-44.65,86.31,1.01,1.0,Normal
16,30.54,52.63,-40.48,80.36,0.73,34.55,Normal
6,34.14,60.26,-56.92,4.35,29.75,290.04,Battery_Drain
17,27.98,68.24,-59.59,51.45,3.38,22.26,Normal
16,32.19,57.23,-47.18,66.37,1.73,26.66,Normal
9,21.96,46.31,-41.21,67.29,0.22,27.37,Normal
17,26.89,65.6,-57.39,94.93,1.15,29.77,Normal
20,-15.21,1.98,-45.26,84.31,1.11,24.77,Data_Anomaly
12,18.79,56.56,-55.36,64.6,2.14,15.51,Normal
3,95.7,91.47,-47.5,82.29,7.41,35.26,Data_Anomaly
14,6.52,5.72,-82.23,7.0,98.08,510.07,Node_Failure
13,-19.16,2.14,-55.14,86.24,3.76,43.11,Data_Anomaly
2,25.03,61.32,-45.09,53.8,0.34,35.67,Normal
4,23.66,48.63,-77.34,7.78,97.96,979.24,Node_Failure
10,27.04,51.32,-75.95,55.17,60.65,578.07,Communication_Loss
14,26.1,48.48,-89.39,84.18,78.08,772.96,Communication_Loss
1,92.44,1.04,-43.05,47.02,9.65,21.81,Data_Anomaly
6,-9.42,2.95,-58.51,70.42,8.85,19.71,Data_Anomaly
11,30.88,47.27,-50.31,14.83,22.05,241.85,Battery_Drain
2,27.94,64.14,-40.33,69.25,4.78,27.04,Normal
12,29.87,47.38,-57.69,14.96,10.69,268.36,Battery_Drain
19,23.14,31.14,-43.64,52.45,0.43,27.03,Normal
1,0.31,67.23,-84.71,77.52,86.17,681.81,Node_Failure
16,32.55,55.44,-62.59,2.93,20.41,189.51,Battery_Drain
10,27.04,55.77,-45.16,50.74,4.6,22.11,Normal
1,40.58,30.5,-85.94,36.58,80.72,711.27,Node_Failure
7,29.72,63.42,-57.55,61.93,4.73,34.7,Normal
15,22.7,56.04,-40.03,63.35,1.15,26.66,Normal
13,30.76,60.79,-41.79,82.63,2.38,30.8,Normal
10,30.02,53.55,-87.85,74.04,71.39,440.78,Communication_Loss
6,26.84,47.31,-48.4,85.28,2.05,20.07,Normal
9,28.54,63.67,-80.97,72.58,74.08,516.96,Communication_Loss
19,31.55,54.73,-50.37,96.0,0.37,15.77,Normal
15,-7.14,90.22,-54.67,42.94,0.87,25.41,Data_Anomaly
6,27.6,53.06,-57.92,76.19,3.43,23.56,Normal
16,23.27,69.93,-44.15,97.41,0.05,33.29,Normal
9,28.3,56.75,-82.28,69.44,54.68,640.46,Communication_Loss
6,29.94,59.4,-42.21,55.5,3.57,39.11,Normal
7,-11.07,91.34,-49.06,78.81,9.19,19.12,Data_Anomaly
3,96.13,98.77,-49.76,84.64,3.96,14.27,Data_Anomaly
6,34.75,53.41,-69.74,2.91,18.44,240.14,Battery_Drain
16,27.29,60.16,-92.08,48.89,74.34,698.85,Communication_Loss
20,23.23,52.74,-44.42,93.57,1.95,29.99,Normal
20,26.74,51.73,-40.56,98.25,1.92,24.98,Normal
11,28.46,49.5,-55.28,57.29,0.21,10.42,Normal
14,35.11,38.4,-52.32,1.1,26.59,133.54,Battery_Drain
4,23.91,36.71,-88.21,59.91,85.8,211.39,Communication_Loss
17,29.4,62.4,-57.31,87.13,1.44,20.54,Normal
13,28.58,51.58,-44.53,83.56,1.92,24.67,Normal
7,28.5,50.1,-66.19,7.25,28.51,134.27,Battery_Drain
3,30.35,46.97,-45.75,72.54,2.62,19.53,Normal
15,32.52,33.15,-72.55,73.8,98.96,636.28,Node_Failure
20,30.55,67.47,-47.35,61.24,1.23,30.39,Normal
4,15.26,66.4,-80.47,60.22,85.62,828.96,Node_Failure
20,23.35,63.39,-81.81,61.91,70.44,760.97,Communication_Loss
5,-18.15,2.07,-51.85,61.9,5.26,47.64,Data_Anomaly
18,26.75,36.79,-81.54,74.93,87.31,575.45,Communication_Loss
20,29.88,50.79,-52.97,86.18,3.89,37.06,Normal
1,-6.4,93.93,-42.37,84.15,3.15,10.07,Data_Anomaly
9,26.51,56.12,-94.5,69.68,55.2,789.45,Communication_Loss
17,26.41,40.06,-94.98,74.87,63.35,434.09,Communication_Loss
9,31.06,54.48,-43.51,65.86,0.02,26.4,Normal
18,25.06,47.52,-40.71,94.69,3.25,25.47,Normal
3,28.11,45.22,-51.28,97.36,4.68,40.62,Normal
16,25.16,56.66,-76.3,60.71,57.43,765.22,Communication_Loss
7,23.74,44.33,-43.64,93.72,1.05,28.83,Normal
17,77.05,4.83,-81.97,17.2,93.78,539.41,Node_Failure
1,28.12,51.87,-90.69,66.83,89.06,691.94,Communication_Loss
3,26.52,51.89,-56.51,81.01,3.9,36.58,Normal
6,20.02,6.53,-76.99,42.71,91.31,523.14,Node_Failure
18,29.24,68.47,-42.4,94.53,2.27,23.77,Normal
6,-17.81,99.13,-52.43,99.63,6.63,35.48,Data_Anomaly
3,-11.66,2.88,-52.92,76.78,3.53,33.31,Data_Anomaly
20,24.78,56.13,-40.54,52.47,0.41,33.5,Normal
11,28.95,52.22,-59.49,89.12,0.26,19.81,Normal
19,27.05,50.79,-87.89,65.36,89.47,386.4,Communication_Loss
20,35.22,63.6,-61.76,13.44,18.22,242.06,Battery_Drain
11,2.78,11.63,-74.48,65.98,91.85,790.84,Node_Failure
8,53.67,16.76,-88.87,43.93,96.37,517.62,Node_Failure
3,20.01,60.93,-43.72,89.88,2.17,21.92,Normal
15,34.07,65.0,-57.68,8.32,23.64,262.3,Battery_Drain
9,28.47,51.93,-58.41,71.22,1.5,35.15,Normal
15,30.6,54.13,-58.22,69.49,2.01,17.19,Normal
8,24.66,63.53,-57.81,70.77,2.14,20.92,Normal
3,23.36,58.33,-58.5,71.33,1.1,14.37,Normal
8,24.54,47.26,-46.8,80.44,2.66,27.11,Normal
4,39.31,50.21,-67.65,6.1,13.83,167.63,Battery_Drain
4,63.09,26.59,-88.1,20.72,95.83,838.52,Node_Failure
16,26.52,51.86,-93.11,45.12,76.34,431.2,Communication_Loss
14,29.96,58.96,-47.13,58.35,3.35,18.75,Normal
8,-19.67,94.04,-55.3,62.8,3.8,36.53,Data_Anomaly
11,34.09,45.4,-42.2,54.52,3.47,29.0,Normal
17,52.33,23.18,-81.11,35.34,81.05,814.04,Node_Failure
9,27.44,58.49,-45.36,83.02,2.38,14.66,Normal
13,24.74,46.71,-94.4,76.77,74.52,635.3,Communication_Loss
15,24.1,53.26,-47.87,90.11,4.99,30.78,Normal
2,25.06,59.94,-57.78,68.23,0.89,41.06,Normal
7,99.08,5.04,-48.13,68.32,2.83,38.16,Data_Anomaly
7,29.65,49.67,-59.79,95.85,3.43,17.59,Normal
19,-11.91,5.27,-46.58,98.02,2.56,17.27,Data_Anomaly
10,23.17,54.46,-43.27,56.56,1.14,26.0,Normal
20,29.22,62.47,-57.88,66.47,0.95,21.04,Normal
20,24.78,48.62,-49.85,88.33,3.76,34.39,Normal
6,21.88,62.47,-44.3,83.41,0.03,22.72,Normal
10,32.23,56.84,-83.05,99.24,75.13,757.38,Communication_Loss
8,31.14,85.94,-76.97,71.74,98.26,583.66,Node_Failure
3,36.63,57.75,-65.96,13.05,23.36,210.46,Battery_Drain
17,93.96,2.9,-59.52,86.12,3.3,41.17,Data_Anomaly
2,30.64,53.55,-40.61,56.46,2.89,26.32,Normal
19,23.64,61.51,-57.39,84.42,2.85,33.3,Normal
12,39.86,56.2,-67.4,13.99,15.21,163.77,Battery_Drain
14,-11.69,4.21,-54.68,53.25,3.5,35.43,Data_Anomaly
2,30.59,52.05,-59.6,65.82,4.92,30.77,Normal
14,34.53,62.57,-66.93,3.39,15.71,124.73,Battery_Drain
20,26.03,61.22,-56.72,98.93,2.73,38.54,Normal
1,23.85,56.6,-84.89,44.37,59.55,666.53,Communication_Loss
19,29.99,57.67,-50.89,91.75,1.32,22.46,Normal
8,53.5,9.44,-77.56,20.88,82.58,954.8,Node_Failure
4,20.9,55.08,-59.9,59.16,1.09,30.31,Normal
18,24.6,53.16,-51.81,92.63,1.89,24.28,Normal
20,27.65,56.46,-79.59,84.63,83.73,599.47,Communication_Loss
6,33.31,69.52,-69.65,11.16,13.78,264.98,Battery_Drain
4,20.46,49.44,-45.88,65.93,0.34,27.08,Normal
8,4.93,85.66,-74.64,33.19,80.38,503.05,Node_Failure
14,66.91,64.57,-88.86,69.87,98.11,687.52,Node_Failure
13,27.64,53.51,-50.39,93.35,4.22,23.06,Normal
2,-16.57,0.68,-55.81,64.04,9.4,33.34,Data_Anomaly
9,13.47,12.26,-74.33,68.31,93.37,579.1,Node_Failure
13,27.13,41.72,-42.59,96.84,2.21,32.3,Normal
18,71.58,2.79,-47.0,93.85,4.59,32.49,Data_Anomaly
15,30.39,53.31,-50.17,73.86,2.99,12.19,Normal
12,21.6,55.72,-48.36,86.21,0.35,22.19,Normal
6,27.12,51.51,-53.46,2.23,18.69,286.55,Battery_Drain
16,31.9,60.51,-54.93,0.9,16.45,179.71,Battery_Drain
18,30.99,60.73,-87.16,44.02,72.93,417.02,Communication_Loss
17,31.53,15.29,-80.77,76.33,96.03,602.87,Node_Failure
1,26.73,67.84,-51.76,99.28,1.99,24.41,Normal
6,25.17,55.14,-47.22,71.57,2.06,38.24,Normal
2,93.16,1.73,-53.38,42.7,2.11,18.85,Data_Anomaly
8,23.94,61.56,-76.13,62.06,76.59,407.15,Communication_Loss
1,19.62,49.35,-53.9,72.43,2.37,28.86,Normal
1,31.72,60.41,-56.9,1.59,28.01,276.23,Battery_Drain
14,-10.42,93.5,-45.6,77.48,5.15,31.1,Data_Anomaly
2,27.94,55.41,-83.34,67.7,81.69,296.57,Communication_Loss
4,30.13,47.64,-48.86,77.71,3.43,18.71,Normal
13,66.06,28.1,-87.26,16.71,99.38,836.61,Node_Failure
18,31.72,60.29,-53.22,9.6,13.71,273.92,Battery_Drain
15,35.68,50.08,-50.32,1.14,23.09,122.11,Battery_Drain
19,56.78,31.9,-89.26,22.25,84.76,667.83,Node_Failure
4,73.4,1.85,-43.63,72.08,6.33,26.42,Data_Anomaly
13,24.05,59.39,-46.92,94.1,0.7,21.92,Normal
13,-18.0,2.3,-40.24,40.96,4.11,36.64,Data_Anomaly
3,32.62,48.72,-56.75,72.4,0.06,32.69,Normal
3,33.06,55.66,-45.91,73.05,0.58,41.69,Normal
11,20.6,58.33,-59.62,89.91,3.27,19.66,Normal
11,30.08,48.6,-50.37,91.42,4.25,21.82,Normal
1,36.07,46.64,-51.91,14.58,15.8,291.23,Battery_Drain
13,26.97,50.78,-78.64,96.04,59.18,547.52,Communication_Loss
4,90.73,3.07,-40.12,86.25,5.79,32.64,Data_Anomaly
17,28.49,47.43,-58.67,88.66,3.58,14.98,Normal
2,29.98,44.37,-47.85,79.22,2.63,20.4,Normal
1,60.66,88.86,-79.44,7.13,87.3,621.55,Node_Failure
13,33.54,51.49,-40.81,65.94,3.22,13.43,Normal
16,-11.63,2.22,-43.8,47.2,6.54,29.72,Data_Anomaly
1,32.04,64.7,-50.76,66.75,4.55,30.61,Normal
9,82.18,1.69,-55.62,54.41,0.39,44.27,Data_Anomaly
16,30.61,63.94,-63.13,13.54,13.27,163.15,Battery_Drain
2,31.96,71.76,-67.03,7.46,19.15,283.15,Battery_Drain
3,29.95,63.75,-76.64,41.48,54.16,758.7,Communication_Loss
13,32.4,66.4,-51.18,1.31,12.36,110.36,Battery_Drain
17,21.26,12.4,-80.6,32.08,99.5,503.75,Node_Failure
10,26.45,61.36,-46.54,76.84,0.86,26.82,Normal
11,25.0,52.25,-83.06,45.35,80.64,751.53,Communication_Loss
5,84.02,95.42,-59.85,63.76,2.38,28.59,Data_Anomaly
12,35.04,62.98,-59.02,8.96,10.02,151.65,Battery_Drain
17,11.2,20.28,-78.93,73.93,86.52,661.7,Node_Failure
16,29.74,58.33,-78.32,76.26,89.76,308.83,Communication_Loss
8,57.8,1.57,-74.07,6.73,84.72,634.14,Node_Failure
8,23.1,68.16,-55.58,70.43,0.62,40.42,Normal
13,32.67,58.23,-68.29,8.11,28.19,101.3,Battery_Drain
19,25.94,61.94,-93.03,50.71,64.63,775.48,Communication_Loss
3,31.16,45.67,-55.73,90.5,1.1,25.04,Normal
4,37.29,57.31,-53.6,6.72,16.17,200.46,Battery_Drain
12,46.68,80.15,-85.98,26.81,81.94,647.67,Node_Failure
10,-15.2,1.27,-49.49,74.54,5.61,29.23,Data_Anomaly
5,28.74,48.55,-53.05,68.35,2.28,23.96,Normal
13,30.77,48.37,-67.78,8.28,22.41,110.21,Battery_Drain
17,24.29,47.92,-94.49,55.6,86.63,600.88,Communication_Loss
6,29.47,49.87,-79.06,76.31,85.49,450.59,Communication_Loss
13,31.0,60.39,-59.74,12.57,16.48,295.42,Battery_Drain
5,-18.53,2.64,-58.92,94.48,8.71,26.21,Data_Anomaly
17,83.99,92.84,-59.5,96.62,0.7,38.32,Data_Anomaly
3,27.54,59.56,-53.9,74.42,3.27,18.85,Normal
19,28.93,44.8,-46.52,53.51,4.12,37.17,Normal
3,28.94,58.13,-92.46,76.84,82.41,651.79,Communication_Loss
13,24.52,48.13,-76.55,89.66,65.45,409.08,Communication_Loss
2,22.79,50.19,-40.37,50.78,2.19,31.46,Normal
6,27.55,55.46,-47.51,78.13,2.68,33.34,Normal
16,28.27,52.72,-49.92,99.66,2.18,19.65,Normal
13,28.98,59.43,-58.95,78.94,5.0,22.08,Normal
17,45.61,68.77,-72.8,33.11,99.86,840.25,Node_Failure
12,63.44,56.32,-74.08,16.62,90.77,883.31,Node_Failure
6,34.11,72.3,-66.8,13.4,21.19,104.42,Battery_Drain
15,40.89,45.26,-64.68,2.01,18.2,218.07,Battery_Drain
13,25.44,48.48,-92.25,44.48,62.72,454.19,Communication_Loss
9,15.54,31.61,-80.31,67.84,86.3,688.27,Node_Failure
1,5.18,52.79,-82.68,77.29,95.87,561.04,Node_Failure
10,29.57,49.72,-50.61,12.31,23.97,139.04,Battery_Drain
9,29.09,58.12,-81.16,46.32,66.32,604.45,Communication_Loss
19,-6.58,4.39,-55.08,56.91,9.35,41.99,Data_Anomaly
19,90.73,95.25,-57.27,70.66,1.95,11.18,Data_Anomaly
4,25.07,37.88,-40.12,67.87,3.14,25.79,Normal
5,69.64,4.1,-45.09,47.02,9.23,28.15,Data_Anomaly
8,24.24,55.47,-46.52,64.39,2.73,25.79,Normal
9,31.3,51.19,-40.9,94.57,1.27,23.06,Normal
3,28.55,62.84,-65.36,7.19,22.95,189.12,Battery_Drain
5,26.59,55.62,-84.8,52.95,73.69,771.64,Communication_Loss
13,26.12,58.31,-78.95,60.41,76.72,504.35,Communication_Loss
11,28.48,62.5,-46.21,63.83,2.87,32.88,Normal
10,30.72,46.27,-55.97,10.37,24.19,161.75,Battery_Drain
13,28.27,56.87,-86.24,61.63,67.2,394.22,Communication_Loss
16,26.54,46.84,-45.53,68.54,2.77,24.7,Normal
9,11.47,77.37,-74.99,68.21,82.11,599.07,Node_Failure
12,35.32,50.25,-69.27,10.47,12.9,280.77,Battery_Drain
6,31.26,55.16,-42.77,54.32,2.59,20.89,Normal
4,26.43,66.21,-59.17,59.91,3.21,37.62,Normal
17,31.71,51.4,-49.24,91.77,2.95,27.46,Normal
5,33.41,64.49,-53.08,50.94,0.11,27.88,Normal
10,24.36,53.65,-59.2,94.71,1.45,35.83,Normal
2,25.29,61.97,-55.32,71.16,3.5,24.01,Normal
19,86.35,89.73,-58.87,77.15,6.73,22.57,Data_Anomaly
9,32.11,54.77,-94.08,86.7,89.18,253.09,Communication_Loss
7,27.06,48.42,-59.61,86.43,2.44,13.91,Normal
5,30.08,39.9,-59.5,10.1,23.46,117.57,Battery_Drain
17,66.01,53.58,-88.63,47.45,87.11,770.06,Node_Failure
7,83.63,1.68,-47.32,44.29,1.71,43.4,Data_Anomaly
13,37.16,63.35,-57.1,8.94,26.11,231.42,Battery_Drain
8,23.69,52.0,-57.87,82.41,4.84,32.32,Normal
6,30.72,64.23,-63.33,8.59,15.99,256.75,Battery_Drain
4,21.13,56.68,-52.62,60.53,0.69,27.27,Normal
13,32.09,42.21,-48.27,50.98,1.05,25.86,Normal
15,28.54,52.11,-59.81,79.73,3.29,18.14,Normal
16,29.99,63.58,-58.65,52.16,3.48,26.36,Normal
8,27.44,70.89,-57.72,11.65,10.83,115.72,Battery_Drain
13,-10.22,96.62,-40.77,66.92,5.28,13.68,Data_Anomaly
14,25.59,51.91,-43.91,62.56,0.47,27.97,Normal
17,23.56,46.62,-56.02,70.36,2.72,25.45,Normal
6,29.67,54.38,-66.52,10.92,19.61,196.49,Battery_Drain
1,24.52,56.15,-55.59,86.28,0.14,28.53,Normal
10,30.24,71.22,-71.41,58.72,95.52,875.39,Node_Failure
2,28.81,56.63,-67.97,0.5,12.43,238.72,Battery_Drain
15,72.63,3.64,-73.47,42.99,97.22,921.74,Node_Failure
14,33.77,58.81,-67.41,6.06,10.06,261.49,Battery_Drain
2,25.51,49.1,-48.67,69.16,0.23,23.18,Normal
3,30.56,68.6,-64.85,0.28,23.41,291.38,Battery_Drain
10,31.24,48.0,-41.47,81.01,4.6,30.82,Normal
4,28.98,54.66,-63.25,9.7,28.33,135.35,Battery_Drain
4,59.92,93.84,-75.91,45.79,87.46,945.74,Node_Failure
12,32.16,59.88,-54.43,57.52,0.41,17.77,Normal
17,34.7,52.06,-79.2,90.94,53.12,742.44,Communication_Loss
3,24.66,45.08,-49.86,85.12,4.82,28.43,Normal
7,89.61,0.82,-40.5,47.91,3.91,22.98,Data_Anomaly
10,78.68,79.26,-89.88,13.43,91.08,674.98,Node_Failure
15,50.02,0.16,-71.58,66.71,99.28,679.99,Node_Failure
4,32.02,39.16,-58.11,8.39,12.04,184.34,Battery_Drain
3,27.36,41.14,-57.31,73.06,3.12,18.75,Normal
17,30.41,67.22,-88.41,69.3,87.15,482.67,Communication_Loss
19,30.81,49.49,-76.34,65.6,86.4,376.64,Communication_Loss
4,68.32,3.28,-52.78,75.33,7.9,22.94,Data_Anomaly
3,29.9,62.38,-55.18,53.7,4.01,39.92,Normal
10,30.72,51.31,-54.36,90.59,4.88,24.95,Normal
7,22.4,43.61,-54.28,99.92,0.37,16.45,Normal
5,25.61,50.37,-42.78,93.24,4.13,30.52,Normal
9,39.16,44.85,-88.8,15.04,90.2,617.38,Node_Failure
13,25.32,51.26,-53.55,91.61,0.88,30.77,Normal
11,32.67,58.81,-43.16,62.99,3.26,36.95,Normal
11,-13.02,1.03,-50.09,67.16,8.48,30.21,Data_Anomaly
6,79.74,2.09,-46.54,69.23,1.75,25.18,Data_Anomaly
17,15.01,27.74,-75.95,23.63,87.95,964.42,Node_Failure
8,96.23,2.19,-47.44,65.0,9.1,20.21,Data_Anomaly
8,52.75,6.22,-77.55,73.54,89.1,553.36,Node_Failure
11,30.32,58.42,-60.86,4.51,21.95,262.11,Battery_Drain
10,68.6,87.77,-84.67,51.63,85.17,612.56,Node_Failure
1,26.26,58.87,-40.08,51.02,4.25,31.27,Normal
4,28.91,57.53,-57.9,72.78,1.15,17.4,Normal
16,25.63,57.3,-56.58,0.41,28.75,254.37,Battery_Drain
18,-1.91,97.99,-51.3,54.16,7.52,31.58,Data_Anomaly
19,68.32,15.72,-72.75,11.5,98.13,628.18,Node_Failure
7,21.13,62.52,-42.96,59.09,1.4,27.01,Normal
5,-17.06,0.42,-54.78,93.91,6.26,28.84,Data_Anomaly
11,29.21,65.1,-41.37,78.91,2.56,23.62,Normal
14,24.84,56.78,-41.17,71.19,3.01,27.95,Normal
7,25.43,55.62,-82.65,45.82,55.55,314.81,Communication_Loss
2,31.58,69.14,-41.53,89.5,4.28,26.09,Normal
3,-9.61,2.53,-55.73,87.79,4.57,23.49,Data_Anomaly
5,95.72,98.43,-54.3,94.96,1.83,29.19,Data_Anomaly
20,24.52,44.3,-59.52,81.31,3.98,19.78,Normal
16,24.94,51.79,-88.42,62.21,79.93,719.78,Communication_Loss
4,29.8,46.67,-64.4,0.66,14.38,280.32,Battery_Drain
10,27.58,60.02,-55.19,60.79,2.78,36.04,Normal
4,24.56,70.89,-44.49,54.58,1.5,30.24,Normal
2,35.62,52.57,-54.74,5.1,12.13,236.52,Battery_Drain
5,13.68,75.43,-70.43,64.06,92.32,724.11,Node_Failure
7,31.03,52.43,-40.93,66.36,2.38,29.81,Normal
12,27.1,44.47,-40.72,63.21,4.72,19.47,Normal
13,24.89,61.72,-77.46,45.9,57.13,632.37,Communication_Loss
5,98.01,97.86,-43.81,51.08,5.04,24.35,Data_Anomaly
16,32.21,27.77,-52.75,68.75,2.16,38.63,Normal
18,36.02,53.77,-52.84,1.86,29.33,299.27,Battery_Drain
4,26.66,53.07,-82.32,88.28,88.55,204.08,Communication_Loss
1,21.36,63.15,-66.39,5.96,15.64,180.09,Battery_Drain
9,32.39,52.87,-52.36,76.8,2.62,28.2,Normal
7,76.79,1.05,-55.2,42.96,9.26,27.36,Data_Anomaly
13,20.94,53.55,-41.54,66.62,2.69,33.21,Normal
18,26.25,71.98,-93.65,86.88,70.5,594.31,Communication_Loss
19,28.19,51.02,-44.22,77.31,4.14,26.03,Normal
8,25.62,73.35,-89.08,21.25,88.16,691.33,Node_Failure
1,27.52,52.11,-55.57,63.22,0.41,18.77,Normal
19,-17.96,1.23,-50.68,80.68,4.92,24.05,Data_Anomaly
13,26.97,37.71,-76.91,45.53,68.09,426.55,Communication_Loss
12,43.33,59.94,-56.69,7.5,20.43,199.93,Battery_Drain
13,50.49,89.21,-71.29,55.71,90.37,941.0,Node_Failure
17,30.79,53.35,-43.23,59.26,0.71,26.23,Normal
8,28.34,48.57,-49.09,71.68,2.78,30.16,Normal
9,83.99,2.76,-52.96,73.29,0.96,19.73,Data_Anomaly
16,23.46,50.54,-57.87,63.8,1.1,23.84,Normal
19,98.13,0.03,-53.33,94.61,6.12,1.84,Data_Anomaly
1,31.12,45.32,-80.87,82.03,68.57,770.59,Communication_Loss
5,53.66,62.54,-84.12,67.77,91.03,744.93,Node_Failure
13,28.32,53.09,-43.79,99.65,4.34,22.58,Normal
13,55.45,98.01,-89.42,28.56,86.6,707.13,Node_Failure
7,27.16,73.91,-42.56,69.93,0.06,19.37,Normal
4,-4.09,1.1,-40.7,99.95,9.53,16.89,Data_Anomaly
10,27.74,66.22,-68.54,11.07,29.3,229.66,Battery_Drain
15,29.59,65.09,-83.15,50.86,51.38,493.21,Communication_Loss
11,61.58,31.48,-83.15,23.91,88.69,731.79,Node_Failure
9,24.9,53.43,-77.06,80.37,81.68,480.61,Communication_Loss
11,74.75,43.51,-86.66,62.2,84.38,571.76,Node_Failure
12,89.45,93.6,-46.0,52.62,7.8,34.8,Data_Anomaly
12,33.56,47.86,-82.93,78.3,68.14,632.1,Communication_Loss
19,28.25,59.41,-41.83,73.3,0.71,23.9,Normal
10,28.83,57.02,-54.42,55.96,1.36,14.37,Normal
17,75.77,95.91,-45.92,86.39,1.24,26.84,Data_Anomaly
10,19.66,41.21,-55.46,74.5,1.82,19.63,Normal
2,28.25,52.76,-48.94,63.72,1.72,12.83,Normal
4,26.63,45.65,-80.63,50.14,55.21,568.77,Communication_Loss
5,28.9,51.83,-48.93,80.42,1.84,15.07,Normal
16,30.07,55.23,-63.8,0.23,24.7,101.4,Battery_Drain
10,31.79,66.58,-53.86,76.37,4.51,28.52,Normal
1,33.31,79.0,-48.62,91.41,3.71,25.19,Normal
7,28.27,37.92,-53.52,74.01,4.4,13.67,Normal
17,23.35,59.58,-87.77,87.4,79.56,545.95,Communication_Loss
1,26.32,39.62,-56.54,90.28,2.69,22.1,Normal
6,-7.09,94.54,-57.45,92.32,0.83,20.92,Data_Anomaly
16,31.58,55.47,-82.27,90.49,69.46,783.31,Communication_Loss
7,20.46,58.84,-56.11,82.83,0.31,26.01,Normal
13,34.61,39.44,-64.94,13.57,11.7,130.8,Battery_Drain
17,65.53,2.6,-57.09,97.19,6.94,27.63,Data_Anomaly
3,20.27,61.11,-82.67,62.59,90.73,606.02,Node_Failure
1,27.67,48.92,-76.6,94.86,50.43,264.44,Communication_Loss
1,26.7,45.57,-88.58,54.49,65.85,436.38,Communication_Loss
9,96.73,1.61,-52.39,48.08,7.75,37.84,Data_Anomaly
12,23.75,55.98,-91.4,41.83,63.4,359.66,Communication_Loss
16,37.05,62.06,-56.56,10.11,26.13,233.74,Battery_Drain
7,28.05,52.39,-41.32,55.49,3.73,11.46,Normal
9,28.84,45.54,-94.14,99.61,51.07,230.09,Communication_Loss
4,22.95,58.51,-46.11,89.27,4.25,23.94,Normal
12,24.15,58.77,-82.12,54.96,69.78,634.98,Communication_Loss
3,23.24,64.54,-50.61,79.37,4.98,44.41,Normal
1,25.62,39.58,-48.49,94.4,3.86,33.4,Normal
10,18.15,18.65,-73.99,36.28,98.33,521.22,Node_Failure
13,28.0,52.02,-53.1,52.34,1.72,26.87,Normal
10,26.14,60.07,-54.65,1.48,21.21,224.71,Battery_Drain
14,84.63,1.96,-57.08,72.56,8.67,52.11,Data_Anomaly
4,37.13,61.3,-51.01,12.69,27.12,230.44,Battery_Drain
7,24.24,43.54,-79.22,96.87,86.72,342.76,Communication_Loss
4,39.81,62.78,-52.57,11.81,24.1,235.67,Battery_Drain
3,36.41,50.17,-55.15,6.14,12.17,134.61,Battery_Drain
3,29.03,45.48,-56.49,86.57,0.0,25.44,Normal
18,30.53,59.57,-85.81,96.03,69.21,351.24,Communication_Loss
10,35.54,11.12,-77.22,20.82,81.55,998.46,Node_Failure
10,67.64,97.25,-48.23,79.77,5.06,31.94,Data_Anomaly
16,34.86,47.21,-60.03,8.71,19.38,109.13,Battery_Drain
1,26.1,64.93,-59.37,61.61,1.73,20.82,Normal
